n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.01,0,0,0,0,54600
S,0.00,-0.00,0,0,0,0,54700
S,0.00,-0.00,0,0,0,0,54800
S,0.00,-0.01,0,0,0,0,54900
S,0.00,-0.01,0,0,0,0,55000
S,0.00,-0.01,0,0,0,0,55100
S,0.00,-0.01,0,0,0,0,55200
S,0.00,-0.01,0,0,0,0,55300
S,0.00,-0.01,0,0,0,0,55400
S,0.00,-0.01,0,0,0,0,55500
S,0.00,-0.01,0,0,0,0,55600
S,0.00,-0.01,0,0,0,0,55700
S,0.00,-0.01,0,0,0,0,55800
S,0.00,-0.01,0,0,0,0,55900
S,0.00,-0.01,0,0,0,0,56000
S,0.00,-0.01,0,0,0,0,56100
S,0.00,-0.01,0,0,0,0,56200
S,0.00,-0.01,0,0,0,0,56305
S,0.00,-0.01,0,0,0,0,56488
S,0.00,-0.01,0,0,0,0,56580
S,0.00,-0.01,0,0,0,0,56672
S,0.00,-0.01,0,0,0,0,56763
S,0.00,-0.01,0,0,0,0,56855
S,0.00,-0.01,0,0,0,0,56947
S,0.00,-0.01,0,0,0,0,57038
S,0.00,-0.01,0,0,0,0,57130
S,0.00,-0.01,0,0,0,0,57222
S,0.00,-0.01,0,0,0,0,57313
S,0.00,-0.01,0,0,0,0,57405
S,0.00,-0.01,0,0,0,0,57588
S,0.00,-0.01,0,0,0,0,57680
S,0.00,-0.01,0,0,0,0,57772
S,0.00,-0.01,0,0,0,0,57863
S,0.00,-0.01,0,0,0,0,57955
S,0.00,-0.01,0,0,0,0,58047
S,0.00,-0.01,0,0,0,0,58138
S,0.00,-0.01,0,0,0,0,58230
S,0.00,-0.01,0,0,0,0,58322
S,0.00,-0.01,0,0,0,0,58413
S,0.00,-0.01,0,0,0,0,58505
S,0.00,-0.01,0,0,0,0,58688
S,0.00,-0.01,0,0,0,0,58780
S,0.00,-0.01,0,0,0,0,58872
S,0.00,-0.01,0,0,0,0,58963
S,0.00,-0.01,0,0,0,0,59055
S,0.00,-0.01,0,0,0,0,59147
S,0.00,-0.01,0,0,0,0,59238
S,0.00,-0.01,0,0,0,0,59330
S,0.00,-0.01,0,0,0,0,59422
S,0.00,-0.00,0,0,0,0,59513
S,0.00,-0.00,0,0,0,0,59605
S,0.00,-0.00,0,0,0,0,59788
S,0.00,-0.00,0,0,0,0,59880
S,0.00,-0.00,0,0,0,0,59972
S,0.00,-0.00,0,0,0,0,60063
S,0.00,-0.00,0,0,0,0,60155
S,0.00,-0.00,0,0,0,0,60247
S,0.00,-0.00,0,0,0,0,60338
S,0.00,-0.00,0,0,0,0,60430
S,0.00,-0.00,0,0,0,0,60522
S,0.00,-0.00,0,0,0,0,60613
S,0.00,-0.00,0,0,0,0,60705
S,0.00,-0.00,0,0,0,0,60888
S,0.00,-0.00,0,0,0,0,60980
S,0.00,-0.00,0,0,0,0,61072
S,0.00,-0.00,0,0,0,0,61163
S,0.00,-0.00,0,0,0,0,61255
S,0.00,-0.00,0,0,0,0,61347
S,0.00,-0.00,0,0,0,0,61438
S,0.00,-0.00,0,0,0,0,61530
S,0.00,-0.00,0,0,0,0,61622
S,0.00,-0.00,0,0,0,0,61713
S,0.00,-0.00,0,0,0,0,61805
S,0.00,-0.00,0,0,0,0,61988
S,0.00,-0.00,0,0,0,0,62080
S,0.00,-0.00,0,0,0,0,62172
S,0.00,-0.00,0,0,0,0,62263
S,0.00,-0.00,0,0,0,0,62355
S,0.00,-0.00,0,0,0,0,62447
S,0.00,-0.00,0,0,0,0,62538
S,0.00,-0.00,0,0,0,0,62630
S,0.00,-0.00,0,0,0,0,62721
S,0.00,-0.00,0,0,0,0,62813
S,0.00,-0.00,0,0,0,0,62905
S,0.00,-0.00,0,0,0,0,63088
S,0.00,-0.00,0,0,0,0,63180
S,0.00,-0.00,0,0,0,0,63271
S,0.00,-0.00,0,0,0,0,63363
S,0.00,-0.00,0,0,0,0,63455
S,0.00,-0.00,0,0,0,0,63546
S,0.00,-0.00,0,0,0,0,63638
S,0.00,-0.00,0,0,0,0,63730
S,0.00,-0.00,0,0,0,0,63821
S,0.00,-0.00,0,0,0,0,63913
S,0.00,-0.00,0,0,0,0,64005
S,0.00,-0.00,0,0,0,0,64188
S,0.00,-0.00,0,0,0,0,64280
S,0.00,-0.00,0,0,0,0,64371
S,0.00,-0.00,0,0,0,0,64463
S,0.00,-0.00,0,0,0,0,64555
S,0.00,-0.00,0,0,0,0,64646
S,0.00,-0.00,0,0,0,0,64738
S,0.00,-0.00,0,0,0,0,64830
S,0.00,-0.00,0,0,0,0,64921
S,0.00,-0.00,0,0,0,0,65013
S,0.00,-0.00,0,0,0,0,65105
S,0.00,0.00,0,0,0,0,65288
S,0.00,0.00,0,0,0,0,65380
S,0.00,0.00,0,0,0,0,65471
S,0.00,0.00,0,0,0,0,65563
S,0.00,0.00,0,0,0,0,65655
S,0.00,0.00,0,0,0,0,65746
S,0.00,0.00,0,0,0,0,65838
S,0.00,0.00,0,0,0,0,65930
S,0.00,0.00,0,0,0,0,66021
S,0.00,0.00,0,0,0,0,66113
S,0.00,0.00,0,0,0,0,66205
S,0.00,0.00,0,0,0,0,66300
S,0.00,0.00,0,0,0,0,66400
S,0.00,0.00,0,0,0,0,66500
S,0.00,0.00,0,0,0,0,66600
S,0.00,0.00,0,0,0,0,66700
S,0.00,0.00,0,0,0,0,66800
S,0.00,0.00,0,0,0,0,66900
S,0.00,0.00,0,0,0,0,67000
S,0.00,0.00,0,0,0,0,67100
S,0.00,0.00,0,0,0,1,67200
S,0.00,0.01,0,0,0,1,67300
S,0.00,0.01,0,0,0,1,67400
S,0.00,0.01,0,0,0,2,67580
S,0.00,0.00,0,0,0,2,67671
S,0.00,0.00,0,0,0,2,67763
S,0.00,0.01,0,0,0,2,67855
S,0.00,0.01,0,0,0,2,67946
S,0.00,0.01,0,0,0,2,68038
S,0.00,0.00,0,0,0,2,68130
S,0.00,0.00,0,0,0,2,68221
S,0.00,0.01,0,0,0,2,68313
S,0.00,0.01,0,0,0,2,68405
S,0.00,0.00,0,0,0,3,68588
S,0.00,0.00,0,0,0,3,68680
S,0.00,0.01,0,0,0,3,68771
S,0.00,0.01,0,0,0,3,68863
S,0.00,0.01,0,0,0,3,68955
S,0.00,0.00,0,0,0,3,69046
S,0.00,0.00,0,0,0,3,69138
S,0.00,0.00,0,0,0,3,69230
S,0.00,0.00,0,0,0,3,69321
S,0.00,0.00,0,0,0,3,69413
S,0.00,0.00,0,0,0,3,69505
