n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,0.02,0,0,0,0,55787
S,0.00,0.02,0,0,0,0,55887
S,0.00,0.02,0,0,0,0,55987
S,0.00,0.02,0,0,0,0,56087
S,0.00,0.02,0,0,0,0,56187
S,0.00,0.02,0,0,0,0,56287
S,0.00,0.02,0,0,0,0,56387
S,0.00,0.02,0,0,0,0,56487
S,0.00,0.02,0,0,0,0,56587
S,0.00,0.02,0,0,0,0,56687
S,0.00,0.02,0,0,0,0,56787
S,0.00,0.02,0,0,0,0,56887
S,0.00,0.02,0,0,0,0,56987
S,0.00,0.02,0,0,0,0,57087
S,0.00,0.02,0,0,0,0,57187
S,0.00,0.02,0,0,0,0,57287
S,0.00,0.02,0,0,0,0,57387
S,0.00,0.02,0,0,0,0,57487
S,0.00,0.02,0,0,0,0,57587
S,0.00,0.02,0,0,0,0,57687
S,0.00,0.02,0,0,0,0,57787
S,0.00,0.02,0,0,0,0,57887
S,0.00,0.02,0,0,0,0,57987
S,0.00,0.02,0,0,0,0,58087
S,0.00,0.02,0,0,0,0,58187
S,0.00,0.02,0,0,0,0,58287
S,0.00,0.02,0,0,0,0,58387
S,0.00,0.02,0,0,0,0,58487
S,0.00,0.02,0,0,0,0,58587
S,0.00,0.02,0,0,0,0,58687
S,0.00,0.02,0,0,0,0,58787
S,0.00,0.02,0,0,0,0,58887
S,0.00,0.02,0,0,0,0,58987
S,0.00,0.02,0,0,0,0,59087
S,0.00,0.02,0,0,0,0,59187
S,0.00,0.02,0,0,0,0,59287
S,0.00,0.02,0,0,0,0,59387
S,0.00,0.02,0,0,0,0,59487
S,0.00,0.02,0,0,0,0,59587
S,0.00,0.02,0,0,0,0,59687
S,0.00,0.02,0,0,0,0,59787
S,0.00,0.02,0,0,0,0,59887
S,0.00,0.02,0,0,0,0,59987
S,0.00,0.02,0,0,0,0,60087
S,0.00,0.02,0,0,0,0,60187
S,0.00,0.02,0,0,0,0,60287
S,0.00,0.02,0,0,0,0,60387
S,0.00,0.02,0,0,0,0,60487
S,0.00,0.02,0,0,0,0,60587
S,0.00,0.02,0,0,0,0,60687
S,0.00,0.02,0,0,0,0,60787
S,0.00,0.02,0,0,0,0,60887
S,0.00,0.02,0,0,0,0,60987
S,0.00,0.02,0,0,0,0,61087
S,0.00,0.02,0,0,0,0,61187
S,0.00,0.02,0,0,0,0,61287
S,0.00,0.02,0,0,0,0,61387
S,0.00,0.02,0,0,0,0,61487
S,0.00,0.02,0,0,0,0,61587
S,0.00,0.02,0,0,0,0,61687
S,0.00,0.02,0,0,0,0,61787
S,0.00,0.02,0,0,0,0,61887
S,0.00,0.02,0,0,0,0,61987
S,0.00,0.02,0,0,0,0,62087
S,0.00,0.02,0,0,0,0,62187
S,0.00,0.02,0,0,0,0,62287
S,0.00,0.02,0,0,0,0,62387
S,0.00,0.02,0,0,0,0,62487
