n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,1161,12435,0,0,0,0,63600
S,1137,12437,0,0,0,0,63700
S,1128,12435,0,0,0,0,63800
S,1154,12434,0,0,0,0,63900
S,1134,12435,0,0,0,0,64000
S,1129,12435,0,0,0,0,64100
S,1133,12432,0,0,0,0,64200
S,1126,12438,0,0,0,0,64300
S,1151,12440,0,0,0,0,64400
S,1146,12429,0,0,0,0,64500
S,1135,12436,0,0,0,0,64600
S,1135,12435,0,0,0,0,64700
S,1151,12435,0,0,0,0,64800
S,1133,12437,0,0,0,0,64900
S,1137,12433,0,0,0,0,65000
S,1129,12435,0,0,0,0,65100
S,1121,12437,0,0,0,0,65200
S,1140,12438,0,0,0,0,65300
S,1133,12435,0,0,0,0,65400
S,1146,12438,0,0,0,0,65500
S,1123,12442,0,0,0,0,65600
S,1127,12439,0,0,0,0,65700
S,1146,12437,0,0,0,0,65800
S,1115,12435,0,0,0,0,65900
S,1144,12432,0,0,0,0,66000
S,1127,12436,0,0,0,0,66100
S,1148,12434,0,0,0,0,66200
S,1149,12443,0,0,0,0,66300
S,1132,12437,0,0,0,0,66400
S,1144,12437,0,0,0,0,66500
S,1156,12432,0,0,0,0,66600
S,1120,12441,0,0,0,0,66700
S,1133,12439,0,0,0,0,66800
S,1149,12436,0,0,0,0,66900
S,1121,12438,0,0,0,0,67000
S,1141,12433,0,0,0,0,67100
S,1135,12442,0,0,0,0,67200
S,1108,12437,0,0,0,0,67300
S,1144,12435,0,0,0,0,67400
S,1134,12442,0,0,0,0,67500
S,1153,12437,0,0,0,0,67600
S,1152,12437,0,0,0,0,67700
S,1136,12438,0,0,0,0,67800
S,1118,12435,0,0,0,0,67900
S,1129,12438,0,0,0,0,68000
S,1164,12438,0,0,0,0,68100
S,1144,12438,0,0,0,0,68200
S,1151,12436,0,0,0,0,68300
S,1142,12440,0,0,0,0,68400
S,1138,12436,0,0,0,0,68500
S,1114,12434,0,0,0,0,68600
S,1140,12431,0,0,0,0,68700
S,1143,12435,0,0,0,0,68800
S,1150,12436,0,0,0,0,68900
S,1115,12437,0,0,0,0,69000
S,1127,12430,0,0,0,0,69100
S,1120,12435,0,0,0,0,69200
S,1125,12435,0,0,0,0,69300
S,1138,12433,0,0,0,0,69400
S,1119,12436,0,0,0,0,69500
S,1140,12438,0,0,0,0,69600
S,1134,12439,0,0,0,0,69700
S,1126,12438,0,0,0,0,69800
S,1149,12439,0,0,0,0,69900
S,1139,12432,0,0,0,0,70000
S,1129,12438,0,0,0,0,70100
S,1147,12435,0,0,0,0,70200
S,1130,12437,0,0,0,0,70300
S,1135,12430,0,0,0,0,70400
S,1129,12437,0,0,0,0,70500
S,1127,12436,0,0,0,0,70600
S,1135,12436,0,0,0,0,70700
S,1136,12440,0,0,0,0,70800
S,1133,12435,0,0,0,0,70900
S,1147,12436,0,0,0,0,71000
S,1137,12440,0,0,0,0,71100
S,1126,12436,0,0,0,0,71200
S,1149,12431,0,0,0,0,71300
S,1143,12438,0,0,0,0,71400
S,1134,12433,0,0,0,0,71500
S,1160,12437,0,0,0,0,71600
S,1142,12436,0,0,0,0,71700
S,1139,12439,0,0,0,0,71800
S,1119,12431,0,0,0,0,71900
S,1131,12440,0,0,0,0,72000
S,1143,12439,0,0,0,0,72100
S,1121,12426,0,0,0,0,72200
S,1116,12431,0,0,0,0,72300
S,1116,12434,0,0,0,0,72400
S,1132,12437,0,0,0,0,72500
S,1151,12436,0,0,0,0,72600
S,1116,12439,0,0,0,0,72700
S,1121,12436,0,0,0,0,72800
S,1154,12441,0,0,0,0,72900
S,1160,12435,0,0,0,0,73000
S,1140,12434,0,0,0,0,73100
S,1125,12436,0,0,0,0,73200
S,1138,12432,0,0,0,0,73300
S,1131,12430,0,0,0,0,73400
S,1157,12435,0,0,0,0,73500
S,1132,12434,0,0,0,0,73600
S,1156,12433,0,0,0,0,73700
S,1138,12440,0,0,0,0,73800
S,1119,12441,0,0,0,0,73900
S,1138,12432,0,0,0,0,74000
S,1145,12436,0,0,0,0,74100
S,1136,12434,0,0,0,0,74200
S,1117,12433,0,0,0,0,74300
S,1166,12438,0,0,0,0,74400
S,1143,12437,0,0,0,0,74500
S,1132,12433,0,0,0,0,74600
S,1143,12434,0,0,0,0,74700
S,1130,12435,0,0,0,0,74800
S,1132,12432,0,0,0,0,74900
S,1144,12430,0,0,0,0,75000
S,1168,12434,0,0,0,0,75100
S,1144,12434,0,0,0,0,75200
S,1131,12431,0,0,0,0,75300
S,1147,12435,0,0,0,0,75400
S,1153,12433,0,0,0,0,75500
S,1137,12432,0,0,0,0,75600
S,1127,12435,0,0,0,0,75700
S,1116,12437,0,0,0,0,75800
S,1136,12438,0,0,0,0,75900
S,1151,12431,0,0,0,0,76000
S,1152,12430,0,0,0,0,76100
S,1159,12441,0,0,0,0,76200
S,1138,12431,0,0,0,0,76300
S,1152,12436,0,0,0,0,76400
S,1155,12437,0,0,0,0,76500
S,1140,12441,0,0,0,0,76600
S,1155,12440,0,0,0,0,76700
S,1145,12434,0,0,0,0,76800
S,1141,12438,0,0,0,0,76900
S,1128,12438,0,0,0,0,77000
S,1135,12435,0,0,0,0,77100
S,1155,12443,0,0,0,0,77200
S,1158,12433,0,0,0,0,77300
S,1141,12440,0,0,0,0,77400
S,1162,12431,0,0,0,0,77500
S,1142,12434,0,0,0,0,77600
S,1125,12438,0,0,0,0,77700
S,1121,12434,0,0,0,0,77800
S,1148,12435,0,0,0,0,77900
S,1158,12432,0,0,0,0,78000
S,1143,12437,0,0,0,0,78100
S,1125,12436,0,0,0,0,78200
S,1117,12438,0,0,0,0,78300
S,1136,12433,0,0,0,0,78400
S,1157,12433,0,0,0,0,78500
S,1131,12439,0,0,0,0,78600
S,1137,12444,0,0,0,0,78700
S,1139,12438,0,0,0,0,78800
S,1152,12434,0,0,0,0,78900
S,1126,12432,0,0,0,0,79000
S,1128,12442,0,0,0,0,79100
S,1139,12436,0,0,0,0,79200
S,1137,12435,0,0,0,0,79300
S,1141,12432,0,0,0,0,79400
S,1139,12440,0,0,0,0,79500
S,1152,12433,0,0,0,0,79600
S,1149,12431,0,0,0,0,79700
S,1129,12442,0,0,0,0,79800
S,1130,12439,0,0,0,0,79900
S,1146,12437,0,0,0,0,80000
S,1148,12438,0,0,0,0,80100
S,1124,12430,0,0,0,0,80200
S,1142,12441,0,0,0,0,80300
S,1153,12435,0,0,0,0,80400
S,1140,12437,0,0,0,0,80500
S,1130,12439,0,0,0,0,80600
S,1131,12432,0,0,0,0,80700
S,1119,12431,0,0,0,0,80800
S,1142,12431,0,0,0,0,80900
S,1137,12437,0,0,0,0,81000
S,1145,12434,0,0,0,0,81100
S,1148,12434,0,0,0,0,81200
S,1135,12432,0,0,0,0,81300
S,1136,12436,0,0,0,0,81400
S,1140,12434,0,0,0,0,81500
S,1151,12437,0,0,0,0,81600
S,1112,12438,0,0,0,0,81700
S,1141,12436,0,0,0,0,81800
S,1125,12432,0,0,0,0,81900
S,1129,12435,0,0,0,0,82000
