n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.01,0,0,0,0,63604
S,0.00,-0.01,0,0,0,0,63704
S,0.00,-0.01,0,0,0,0,63804
S,0.00,-0.01,0,0,0,0,63904
S,0.00,-0.01,0,0,0,0,64004
S,0.00,-0.01,0,0,0,0,64104
S,0.00,-0.01,0,0,0,0,64204
S,0.00,-0.01,0,0,0,0,64304
S,0.00,-0.02,0,0,0,0,64404
S,0.00,-0.02,0,0,0,0,64504
S,0.00,-0.02,0,0,0,0,64604
S,0.00,-0.01,0,0,0,0,64704
S,0.00,-0.02,0,0,0,0,64804
S,0.00,-0.02,0,0,0,0,64904
S,0.00,-0.02,0,0,0,0,65004
S,0.00,-0.02,0,0,0,0,65104
S,0.00,-0.02,0,0,0,0,65204
S,0.00,-0.02,0,0,0,0,65304
S,0.00,-0.02,0,0,0,0,65404
S,0.00,-0.02,0,0,0,0,65504
S,0.00,-0.02,0,0,0,0,65604
S,0.00,-0.02,0,0,0,0,65704
S,0.00,-0.02,0,0,0,0,65804
S,0.00,-0.02,0,0,0,0,65904
S,0.00,-0.02,0,0,0,0,66004
S,0.00,-0.02,0,0,0,0,66104
S,0.00,-0.02,0,0,0,0,66204
S,0.00,-0.02,0,0,0,0,66304
S,0.00,-0.02,0,0,0,0,66404
S,0.00,-0.02,0,0,0,0,66504
S,0.00,-0.02,0,0,0,0,66604
S,0.00,-0.02,0,0,0,0,66704
S,0.00,-0.02,0,0,0,0,66804
S,0.00,-0.02,0,0,0,0,66904
S,0.00,-0.02,0,0,0,0,67004
S,0.00,-0.02,0,0,0,0,67104
S,0.00,-0.02,0,0,0,0,67204
S,0.00,-0.02,0,0,0,0,67304
S,0.00,-0.02,0,0,0,0,67404
S,0.00,-0.02,0,0,0,0,67504
S,0.00,-0.02,0,0,0,0,67604
S,0.00,-0.02,0,0,0,0,67704
S,0.00,-0.02,0,0,0,0,67804
S,0.00,-0.02,0,0,0,0,67904
S,0.00,-0.02,0,0,0,0,68004
S,0.00,-0.02,0,0,0,0,68104
S,0.00,-0.02,0,0,0,0,68204
S,0.00,-0.02,0,0,0,0,68304
S,0.00,-0.02,0,0,0,0,68404
S,0.00,-0.02,0,0,0,0,68504
S,0.00,-0.02,0,0,0,0,68604
S,0.00,-0.02,0,0,0,0,68704
S,0.00,-0.02,0,0,0,0,68804
S,0.00,-0.02,0,0,0,0,68904
S,0.00,-0.02,0,0,0,0,69004
S,0.00,-0.02,0,0,0,0,69104
S,0.00,-0.02,0,0,0,0,69204
S,0.00,-0.02,0,0,0,0,69304
S,0.00,-0.02,0,0,0,0,69404
S,0.00,-0.02,0,0,0,0,69504
S,0.00,-0.01,0,0,0,0,69604
S,0.00,-0.02,0,0,0,0,69704
S,0.00,-0.02,0,0,0,0,69804
S,0.00,-0.02,0,0,0,0,69904
S,0.00,-0.02,0,0,0,0,70004
S,0.00,-0.02,0,0,0,0,70104
S,0.00,-0.02,0,0,0,0,70204
S,0.00,-0.02,0,0,0,0,70304
S,0.00,-0.02,0,0,0,0,70404
S,0.00,-0.02,0,0,0,0,70504
S,0.00,-0.02,0,0,0,0,70604
S,0.00,-0.02,0,0,0,0,70704
S,0.00,-0.02,0,0,0,0,70804
S,0.00,-0.02,0,0,0,0,70904
S,0.00,-0.02,0,0,0,0,71004
S,0.00,-0.02,0,0,0,0,71104
S,0.00,-0.02,0,0,0,0,71204
S,0.00,-0.02,0,0,0,0,71304
S,0.00,-0.02,0,0,0,0,71404
S,0.00,-0.02,0,0,0,0,71504
S,0.00,-0.02,0,0,0,0,71604
S,0.00,-0.02,0,0,0,0,71704
S,0.00,-0.02,0,0,0,0,71804
S,0.00,-0.02,0,0,0,0,71904
S,0.00,-0.02,0,0,0,0,72004
S,0.00,-0.02,0,0,0,0,72104
S,0.00,-0.02,0,0,0,0,72204
S,0.00,-0.02,0,0,0,0,72304
S,0.00,-0.02,0,0,0,0,72404
S,0.00,-0.02,0,0,0,0,72504
S,0.00,-0.02,0,0,0,0,72604
S,0.00,-0.02,0,0,0,0,72704
S,0.00,-0.02,0,0,0,0,72804
S,0.00,-0.02,0,0,0,0,72904
S,0.00,-0.02,0,0,0,0,73004
S,0.00,-0.02,0,0,0,0,73104
S,0.00,-0.02,0,0,0,0,73204
S,0.00,-0.02,0,0,0,0,73304
S,0.00,-0.02,0,0,0,0,73404
S,0.00,-0.02,0,0,0,0,73504
S,0.00,-0.02,0,0,0,0,73604
S,0.00,-0.02,0,0,0,0,73704
S,0.00,-0.02,0,0,0,0,73804
S,0.00,-0.02,0,0,0,0,73904
S,0.00,-0.02,0,0,0,0,74004
S,0.00,-0.02,0,0,0,0,74104
S,0.00,-0.02,0,0,0,0,74204
S,0.00,-0.02,0,0,0,0,74304
S,0.00,-0.02,0,0,0,0,74404
S,0.00,-0.02,0,0,0,0,74504
S,0.00,-0.02,0,0,0,0,74604
S,0.00,-0.02,0,0,0,0,74704
S,0.00,-0.02,0,0,0,0,74804
S,0.00,-0.02,0,0,0,0,74904
